cluster,Lat,Lon,hexColor
2,1.393787622,103.9466669,#D6DADA
2,1.397829075,103.8976668,#D6DADA
2,1.41399489,103.9956669,#D6DADA
2,1.422077798,103.8696668,#D6DADA
2,1.422077798,103.9816669,#D6DADA
2,1.426119252,103.6946668,#D6DADA
2,1.426119252,103.8626668,#D6DADA
2,1.426119252,103.9466669,#D6DADA
2,1.430160706,103.8276668,#D6DADA
2,1.430160706,103.9396669,#D6DADA
2,1.434202159,103.8346668,#D6DADA
2,1.442285067,104.0306669,#D6DADA
2,1.454409428,103.7156668,#D6DADA
3,1.22000511,103.6736667,#B9B7AE
3,1.228088017,103.6736667,#B9B7AE
3,1.232129471,103.6666667,#B9B7AE
3,1.232129471,103.7366668,#B9B7AE
3,1.236170925,103.6876668,#B9B7AE
3,1.240212378,103.6806667,#B9B7AE
3,1.240212378,103.7646668,#B9B7AE
3,1.244253832,103.6876668,#B9B7AE
3,1.260419647,103.7856668,#B9B7AE
3,1.260419647,103.8556668,#B9B7AE
3,1.268502555,103.6176667,#B9B7AE
3,1.280626916,103.7506668,#B9B7AE
3,1.288709824,103.6386667,#B9B7AE
3,1.292751277,103.6176667,#B9B7AE
3,1.292751277,103.6456667,#B9B7AE
3,1.292751277,103.7016668,#B9B7AE
3,1.300834185,103.6316667,#B9B7AE
3,1.300834185,103.7156668,#B9B7AE
3,1.308917092,103.9956669,#B9B7AE
3,1.312958546,104.0026669,#B9B7AE
3,1.317,103.6316667,#B9B7AE
3,1.321041454,103.6246667,#B9B7AE
3,1.337207269,103.9746669,#B9B7AE
3,1.345290176,103.9746669,#B9B7AE
3,1.345290176,104.0026669,#B9B7AE
3,1.34933163,103.7156668,#B9B7AE
3,1.34933163,104.0096669,#B9B7AE
3,1.357414538,103.9116669,#B9B7AE
3,1.357414538,104.0096669,#B9B7AE
3,1.357414538,104.0376669,#B9B7AE
3,1.389746168,104.0236669,#B9B7AE
3,1.397829075,104.0656669,#B9B7AE
3,1.401870529,104.0586669,#B9B7AE
3,1.401870529,104.0866669,#B9B7AE
3,1.405911983,103.7296668,#B9B7AE
3,1.405911983,104.0516669,#B9B7AE
3,1.405911983,104.0656669,#B9B7AE
3,1.405911983,104.0796669,#B9B7AE
3,1.409953437,104.0026669,#B9B7AE
3,1.409953437,104.0586669,#B9B7AE
3,1.41399489,104.0096669,#B9B7AE
3,1.41399489,104.0516669,#B9B7AE
3,1.426119252,103.8346668,#B9B7AE
3,1.430160706,103.6876668,#B9B7AE
3,1.430160706,103.8136668,#B9B7AE
3,1.430160706,103.8416668,#B9B7AE
3,1.430160706,103.8696668,#B9B7AE
3,1.438243613,103.6876668,#B9B7AE
3,1.438243613,103.8696668,#B9B7AE
3,1.438243613,104.0376669,#B9B7AE
3,1.446326521,103.8696668,#B9B7AE
4,1.232129471,103.7786668,#2F2E2A
4,1.236170925,103.7716668,#2F2E2A
4,1.276585462,103.7296668,#2F2E2A
4,1.280626916,103.7366668,#2F2E2A
4,1.28466837,103.7296668,#2F2E2A
4,1.300834185,103.6876668,#2F2E2A
4,1.304875639,103.7086668,#2F2E2A
4,1.304875639,103.9326669,#2F2E2A
4,1.325082908,103.7576668,#2F2E2A
4,1.333165815,103.7296668,#2F2E2A
4,1.337207269,103.7226668,#2F2E2A
4,1.341248723,103.6316667,#2F2E2A
4,1.369538899,103.7926668,#2F2E2A
4,1.369538899,104.0726669,#2F2E2A
4,1.373580353,103.7856668,#2F2E2A
4,1.377621807,104.0726669,#2F2E2A
4,1.385704714,103.8066668,#2F2E2A
4,1.389746168,103.7156668,#2F2E2A
4,1.393787622,104.0166669,#2F2E2A
4,1.401870529,103.7226668,#2F2E2A
