cluster,Lat,Lon,hexColor
Blue,1.41399489,103.7436668,#5A6986
Blue,1.41399489,103.7716668,#5A6986
Blue,1.41399489,103.8276668,#5A6986
Blue,1.41399489,103.8976668,#5A6986
Blue,1.41399489,103.9116669,#5A6986
Blue,1.41399489,103.9956669,#5A6986
Blue,1.41399489,104.0096669,#5A6986
Blue,1.418036344,103.7786668,#5A6986
Blue,1.418036344,103.8626668,#5A6986
Blue,1.418036344,103.8906668,#5A6986
Blue,1.422077798,103.7436668,#5A6986
Blue,1.426119252,103.8626668,#5A6986
Blue,1.426119252,103.9466669,#5A6986
Blue,1.430160706,103.7016668,#5A6986
Blue,1.430160706,103.9396669,#5A6986
Blue,1.434202159,103.6946668,#5A6986
Blue,1.434202159,103.7506668,#5A6986
Blue,1.434202159,104.0166669,#5A6986
Blue,1.438243613,103.7016668,#5A6986
Blue,1.438243613,103.7156668,#5A6986
Blue,1.438243613,103.8556668,#5A6986
Blue,1.438243613,104.0236669,#5A6986
Blue,1.442285067,103.7086668,#5A6986
Blue,1.446326521,103.7016668,#5A6986
Blue,1.450367974,103.7086668,#5A6986
Blue,1.450367974,103.8206668,#5A6986
Blue,1.454409428,103.8416668,#5A6986
Blue,1.458450882,103.8206668,#5A6986
Blue,1.458450882,103.8486668,#5A6986
Blue,1.462492336,103.7856668,#5A6986
Blue,1.462492336,103.8276668,#5A6986
Blue,1.462492336,103.8416668,#5A6986
Blue,1.466533789,103.7926668,#5A6986
Blue,1.466533789,103.8346668,#5A6986
Blue,1.470575243,103.7996668,#5A6986
Blue,1.470575243,103.8276668,#5A6986
Cyan,1.159383303,103.7366668,#7796A5
Cyan,1.163424757,103.7436668,#7796A5
Cyan,1.199797841,103.7086668,#7796A5
Cyan,1.203839294,103.7716668,#7796A5
Cyan,1.207880748,103.7786668,#7796A5
Cyan,1.211922202,103.7576668,#7796A5
Cyan,1.211922202,103.7716668,#7796A5
Cyan,1.22000511,103.7576668,#7796A5
Cyan,1.22000511,103.8416668,#7796A5
Cyan,1.22000511,103.8556668,#7796A5
Cyan,1.224046563,103.8486668,#7796A5
Cyan,1.224046563,103.8626668,#7796A5
Cyan,1.228088017,103.7576668,#7796A5
Cyan,1.228088017,103.7716668,#7796A5
Cyan,1.228088017,103.8416668,#7796A5
Cyan,1.232129471,103.7366668,#7796A5
Cyan,1.232129471,103.7646668,#7796A5
Cyan,1.236170925,103.6456667,#7796A5
Cyan,1.236170925,103.7716668,#7796A5
Cyan,1.240212378,103.6526667,#7796A5
Cyan,1.240212378,103.8486668,#7796A5
Cyan,1.244253832,103.8556668,#7796A5
Cyan,1.248295286,103.8206668,#7796A5
Cyan,1.256378193,103.8206668,#7796A5
Cyan,1.256378193,103.8486668,#7796A5
Cyan,1.260419647,103.8556668,#7796A5
Cyan,1.276585462,103.8556668,#7796A5
Cyan,1.280626916,103.7786668,#7796A5
Cyan,1.280626916,103.8626668,#7796A5
Cyan,1.28466837,103.7856668,#7796A5
Cyan,1.28466837,103.8556668,#7796A5
Cyan,1.28466837,103.8696668,#7796A5
Cyan,1.28466837,103.8836668,#7796A5
Cyan,1.288709824,103.8626668,#7796A5
Cyan,1.288709824,103.8906668,#7796A5
Cyan,1.292751277,103.7576668,#7796A5
Cyan,1.292751277,103.8556668,#7796A5
Cyan,1.300834185,103.7576668,#7796A5
Cyan,1.308917092,103.6876668,#7796A5
Cyan,1.312958546,103.6946668,#7796A5
Cyan,1.312958546,104.0306669,#7796A5
Cyan,1.317,103.6316667,#7796A5
Cyan,1.317,103.9256669,#7796A5
Cyan,1.321041454,103.6246667,#7796A5
Cyan,1.325082908,103.6596667,#7796A5
Cyan,1.325082908,103.9816669,#7796A5
Cyan,1.325082908,104.0236669,#7796A5
Cyan,1.329124361,103.7366668,#7796A5
Cyan,1.329124361,103.9746669,#7796A5
Cyan,1.337207269,103.9746669,#7796A5
Cyan,1.341248723,103.8136668,#7796A5
Cyan,1.341248723,103.9816669,#7796A5
Cyan,1.345290176,103.7226668,#7796A5
Cyan,1.345290176,103.9746669,#7796A5
Cyan,1.34933163,103.7156668,#7796A5
Cyan,1.34933163,103.9116669,#7796A5
Cyan,1.353373084,103.6386667,#7796A5
Cyan,1.353373084,103.9046669,#7796A5
Cyan,1.353373084,103.9186669,#7796A5
Cyan,1.353373084,104.0026669,#7796A5
Cyan,1.357414538,103.8976668,#7796A5
Cyan,1.357414538,103.9116669,#7796A5
Cyan,1.357414538,104.0096669,#7796A5
Cyan,1.357414538,104.0236669,#7796A5
Cyan,1.361455991,103.8066668,#7796A5
Cyan,1.361455991,103.9046669,#7796A5
