R,G,B,Lat,Lon
91.25797999999999,87.53769333333337,84.88468666666668,1.228088017,103.7576668
121.1674,115.0204608695652,111.59857826086956,1.228088017,103.7716668
112.37550210630324,113.26035403904388,101.86782793134486,1.228088017,103.8416668
125.12532467054739,125.76074271982574,116.63051197465485,1.228088017,103.8556668
134.4946,137.094,121.9055,1.232129471,103.6106667
130.59985,110.05685,97.32505,1.232129471,103.6246667
100.055,111.09215,125.8959,1.232129471,103.6666667
135.4519,140.2195,138.977,1.232129471,103.6806667
141.67068333333333,152.75333333333333,159.45725000000002,1.232129471,103.7366668
0,0,0,1.232129471,103.7506668
131.6247,139.32828333333333,135.7146833333333,1.232129471,103.7646668
99.86924375,86.0115375,81.97216875,1.232129471,103.7786668
128.03032696629222,122.59177865168543,109.98884943820225,1.232129471,103.8346668
124.41861777170638,125.24194862690331,117.80766193010251,1.232129471,103.8486668
114.39949729729729,124.5964054054054,98.47491081081078,1.232129471,103.8626668
0,0,0,1.236170925,103.6036667
130.59985,110.05685,97.32505,1.236170925,103.6176667
149.37640499999998,149.48157,155.88255500000002,1.236170925,103.6456667
135.4519,140.2195,138.977,1.236170925,103.6736667
130.292,129.7379,129.1434,1.236170925,103.6876668
136.8492,148.95785,150.10660000000001,1.236170925,103.7436668
140.36804999999998,132.10735,103.70045,1.236170925,103.7576668
111.03047777777778,109.23482222222222,103.69677777777775,1.236170925,103.7716668
134.28170640000008,131.87199480000004,124.35570319999995,1.236170925,103.8276668
126.95650713911273,108.13017344209963,102.51758886684341,1.236170925,103.8416668
125.79512301190479,121.53117286111114,109.48371116666671,1.236170925,103.8556668
0,0,0,1.240212378,103.6106667
0,0,0,1.240212378,103.6246667
132.20720999999998,135.0292,142.60569,1.240212378,103.6526667
85.6815,91.1608,98.4616,1.240212378,103.6666667
130.292,129.7379,129.1434,1.240212378,103.6806667
0,0,0,1.240212378,103.6946668
0,0,0,1.240212378,103.7506668
132.47648750000002,137.5068375,127.70245000000001,1.240212378,103.7646668
132.7110755,127.49217430000002,118.53148213333338,1.240212378,103.8346668
126.65614031508174,112.3757704436154,108.85006951374022,1.240212378,103.8486668
0,0,0,1.244253832,103.6036667
0,0,0,1.244253832,103.6176667
85.6815,91.1608,98.4616,1.244253832,103.6596667
96.5811,108.4075,116.0673,1.244253832,103.6736667
130.292,129.7379,129.1434,1.244253832,103.6876668
125.69154483237547,120.97460745215517,111.01102560517236,1.244253832,103.8276668
120.49046876336688,115.22566168863524,106.96244443194797,1.244253832,103.8416668
112.45960833333334,122.47485416666667,124.72847083333333,1.244253832,103.8556668
144.84813333333332,130.08774444444444,139.81308888888887,1.248295286,103.6106667
96.5811,108.4075,116.0673,1.248295286,103.6666667
96.5811,108.4075,116.0673,1.248295286,103.6806667
0,0,0,1.248295286,103.6946668
114.00547464508547,103.9747668854701,94.22388568162387,1.248295286,103.8206668
99.24436349758457,95.70244663655396,86.13885533953301,1.248295286,103.8346668
121.82669766336682,110.57172738863532,101.3423138986146,1.248295286,103.8486668
148.35504,134.50861000000003,143.29199999999997,1.25233674,103.6036667
124.5945,109.7468,107.4033,1.25233674,103.6176667
0,0,0,1.25233674,103.6596667
96.5811,108.4075,116.0673,1.25233674,103.6736667
0,0,0,1.25233674,103.6876668
120.84567999999999,117.47223999999999,64.34614,1.25233674,103.7016668
132.94433333333333,119.47378333333334,110.83075000000001,1.25233674,103.7856668
110.3023196080484,106.2629032539886,100.43654163347581,1.25233674,103.8136668
100.07774479999996,93.47358359999996,87.23100359999994,1.25233674,103.8276668
115.79714326336682,110.2195277886353,101.18530709861469,1.25233674,103.8416668
140.55255333333335,131.12503999999998,138.61571999999998,1.256378193,103.6106667
0,0,0,1.256378193,103.6246667
0,0,0,1.256378193,103.6666667
0,0,0,1.256378193,103.6806667
125.0699,122.30324999999999,62.0439,1.256378193,103.6946668
154.98995454545454,150.34584545454547,111.99061818181818,1.256378193,103.7086668
0,0,0,1.256378193,103.7226668
134.0725,124.89686666666667,109.41396666666667,1.256378193,103.7786668
106.26633976296303,109.60712716851853,117.8092835518518,1.256378193,103.8066668
110.0423006450854,100.76398408547007,97.40802128162395,1.256378193,103.8206668
100.66622554271976,99.45915159701617,88.4183193774038,1.256378193,103.8346668
102.82306065443841,104.63975173233698,102.91701229619567,1.256378193,103.8486668
135.0827,133.200575,136.7215,1.260419647,103.6036667
149.89282857142857,144.8854142857143,144.13725714285715,1.260419647,103.6176667
153.90487740740738,155.23573740740736,140.91283981481484,1.260419647,103.6316667
0,0,0,1.260419647,103.6596667
0,0,0,1.260419647,103.6736667
0,0,0,1.260419647,103.6876668
145.43998666666667,143.58972666666665,107.59436,1.260419647,103.7016668
183.44351666666668,177.74051666666665,151.69435000000001,1.260419647,103.7156668
0,0,0,1.260419647,103.7296668
126.17507692307689,126.52740769230769,124.35027692307693,1.260419647,103.7856668
107.91082480804839,112.1618084539886,113.84557043347573,1.260419647,103.8136668
119.99578479999991,106.50004399999997,92.958962,1.260419647,103.8276668
117.36969831932772,114.68662224089636,105.92944696545287,1.260419647,103.8416668
123.5232577090094,128.14494858505256,122.82756298477823,1.260419647,103.8556668
139.93348,135.8939,135.91224,1.264461101,103.6106667
149.45178003472222,150.3601456597222,141.90856866319444,1.264461101,103.6246667
0,0,0,1.264461101,103.6386667
0,0,0,1.264461101,103.6526667
0,0,0,1.264461101,103.6666667
0,0,0,1.264461101,103.6806667
132.3307,141.71946,115.50744,1.264461101,103.6946668
177.76328888888887,158.79563333333334,133.63727777777777,1.264461101,103.7086668
0,0,0,1.264461101,103.7226668
109.2713,66.2608,23.3429,1.264461101,103.7786668
126.89541826917417,117.66138024916783,109.1707607447397,1.264461101,103.7926668
106.36474702824478,103.97174442625303,92.30325298589035,1.264461101,103.8066668
101.35774519999994,102.89130759999993,99.31243039999997,1.264461101,103.8206668
122.76060429678849,114.82741776301212,107.84357016611304,1.264461101,103.8346668
123.34160746939882,124.38856851964564,123.19966978596062,1.264461101,103.8486668
126.72303507752677,123.36866147706887,118.08827358357335,1.264461101,103.8626668
173.0334,162.3204,176.9031,1.268502555,103.6036667
123.10368888888884,124.27469822222223,125.80888533333332,1.268502555,103.6176667
149.6322469348659,150.9720710727969,144.18759300766283,1.268502555,103.6316667
0,0,0,1.268502555,103.6596667
0,0,0,1.268502555,103.6736667
0,0,0,1.268502555,103.6876668
145.10775,133.9143625,108.763325,1.268502555,103.7016668
156.75133333333335,133.97983333333332,140.06640000000002,1.268502555,103.7156668
0,0,0,1.268502555,103.7296668
116.81630226337448,128.6124304526749,119.92770720164607,1.268502555,103.7716668
112.11158333333333,111.67359166666667,107.00836666666665,1.268502555,103.7856668
106.66221217345776,104.47855898352074,85.61960730825234,1.268502555,103.7996668
108.34124125411353,109.35630056121009,103.68233774417244,1.268502555,103.8136668
112.36089024871795,108.10755531025636,101.09400756239317,1.268502555,103.8276668
119.74765239066896,109.89974209272543,96.39676364511756,1.268502555,103.8416668
123.76443596314088,120.74648564942746,115.23923717094611,1.268502555,103.8556668
128.2494,109.8127,102.3411,1.272544009,103.6106667
123.8058242248062,118.88820833333332,114.5010794250646,1.272544009,103.6246667
131.22154999999998,135.0628,148.6618,1.272544009,103.6386667
0,0,0,1.272544009,103.6526667
0,0,0,1.272544009,103.6666667
0,0,0,1.272544009,103.6806667
132.3307,141.71946,115.50744,1.272544009,103.6946668
161.57708333333332,127.44284999999998,118.79476666666666,1.272544009,103.7086668
110.2071142857143,95.27654285714287,80.67724285714284,1.272544009,103.7226668
158.543,149.03895,133.91385,1.272544009,103.7366668
121.93212203703703,115.5571574074074,105.97669648148148,1.272544009,103.7646668
122.86698959999997,115.36849560000009,94.55630640000004,1.272544009,103.7926668
109.93325463055949,106.87062563412343,91.71124536598293,1.272544009,103.8066668
105.73122148883579,105.43834338482124,98.289373812228,1.272544009,103.8206668
118.35965830352303,114.78614603215905,103.23175416639566,1.272544009,103.8346668
123.9047177093681,112.56999249760344,99.85384958983302,1.272544009,103.8486668
116.97518090244913,114.25735996023315,105.70550444331752,1.272544009,103.8626668
116.62400092592594,107.88550648148147,106.73081805555556,1.276585462,103.6176667
113.15689347826087,104.27270652173912,101.90949347826087,1.276585462,103.6316667
131.22154999999998,135.0628,148.6618,1.276585462,103.6456667
0,0,0,1.276585462,103.6596667
0,0,0,1.276585462,103.6736667
0,0,0,1.276585462,103.6876668
0,0,0,1.276585462,103.7016668
151.34560000000002,123.49006666666666,115.09026666666666,1.276585462,103.7156668
123.26847000000001,109.22557000000002,93.60298,1.276585462,103.7296668
126.2114,97.21225,93.34135,1.276585462,103.7576668
109.6357625,116.46117499999998,105.86924999999998,1.276585462,103.7716668
112.25295612698413,99.27842110476189,81.31759603174599,1.276585462,103.7856668
112.11463879999995,111.0374952,93.08846760000003,1.276585462,103.7996668
104.25127471803114,104.18725876739572,94.37547220877727,1.276585462,103.8136668
129.3109465515755,119.30225057634061,100.95727978673305,1.276585462,103.8276668
111.94149679298243,97.54709729122808,85.23416324210527,1.276585462,103.8416668
103.8809794811577,104.31715222816635,98.09062515207843,1.276585462,103.8556668
102.31205197020593,102.27060189050302,100.55518259596599,1.276585462,103.8696668
0,0,0,1.280626916,103.6106667
109.94708888888891,101.31719337606839,99.05894871794871,1.280626916,103.6246667
131.22154999999998,135.0628,148.6618,1.280626916,103.6386667
148.8655,147.9702,145.8862,1.280626916,103.6526667
0,0,0,1.280626916,103.6666667
0,0,0,1.280626916,103.6806667
0,0,0,1.280626916,103.6946668
145.93986666666666,113.0003,90.11413333333333,1.280626916,103.7086668
127.27474444444445,112.98182222222223,94.64984444444444,1.280626916,103.7226668
153.74496666666667,141.7733,123.76303333333333,1.280626916,103.7366668
113.11316666666666,120.34906666666666,117.41653333333333,1.280626916,103.7506668
115.67977999999998,113.88880999999999,99.02734000000001,1.280626916,103.7646668
108.46687153883892,108.99348838315075,98.9154736113629,1.280626916,103.7786668
108.69245172698407,111.42552230476194,88.7646228317461,1.280626916,103.7926668
111.41524959999995,106.22795400000003,93.32824119999998,1.280626916,103.8066668
112.33566726678838,109.3698260296033,101.67013520139423,1.280626916,103.8206668
127.8965356,118.39666680000005,104.87502040000003,1.280626916,103.8346668
114.19585505418176,106.23770575024987,96.53409138620376,1.280626916,103.8486668
111.12112544156317,106.26617237547812,89.9311421870638,1.280626916,103.8626668
111.78794652910801,114.57149310026325,110.07872996912096,1.280626916,103.8766668
145.834525,131.464325,114.59065000000001,1.28466837,103.6176667
96.19077407407406,86.36374444444446,82.36324074074074,1.28466837,103.6316667
122.34309999999999,123.20545000000001,121.61935,1.28466837,103.6456667
77.34316666666666,90.10629999999999,85.14643333333333,1.28466837,103.6736667
0,0,0,1.28466837,103.6876668
0,0,0,1.28466837,103.7016668
152.810725,124.195,101.492825,1.28466837,103.7156668
160.9951333333333,128.95833333333334,92.26066666666667,1.28466837,103.7296668
121.63145555555555,125.00756666666669,124.91839999999999,1.28466837,103.7576668
133.58426960000003,123.76714199999996,105.84691400000006,1.28466837,103.7716668
105.16667233883891,102.85689478315074,85.38287121136281,1.28466837,103.7856668
111.46828439999992,108.99144999999999,93.05900440000002,1.28466837,103.7996668
117.04696440000001,110.93909239999995,96.86348720000004,1.28466837,103.8136668
133.6341981293532,119.33232213930346,105.35488767562188,1.28466837,103.8276668
112.1000186739348,100.91276517456141,90.30263358734337,1.28466837,103.8416668
117.51148059228613,118.17959012589407,110.67869949821375,1.28466837,103.8556668
113.20403775555553,105.04365286543212,87.48135186543215,1.28466837,103.8696668
132.69289466463417,133.5087476117886,126.49092395833333,1.28466837,103.8836668
115.98198749999999,124.482675,120.510125,1.288709824,103.6246667
129.65096,116.77820000000001,86.99104,1.288709824,103.6386667
148.8655,147.9702,145.8862,1.288709824,103.6526667
108.182575,119.4445375,109.65746249999998,1.288709824,103.6666667
104.5665,106.4075,102.1185,1.288709824,103.6806667
0,0,0,1.288709824,103.6946668
96.49923333333334,88.6429,56.37023333333334,1.288709824,103.7086668
139.92254743589746,128.98902344322346,116.2328108058608,1.288709824,103.7226668
123.6509,126.78374999999998,128.95015,1.288709824,103.7506668
126.95471240251574,112.90525913962274,101.05089568805028,1.288709824,103.7646668
112.8996890118548,106.7693729228333,96.21065277961681,1.288709824,103.7786668
114.04397040000003,115.67581839999994,98.67871479999998,1.288709824,103.7926668
118.21584199999992,111.72367680000002,98.36085200000002,1.288709824,103.8066668
125.83649919999998,109.19960479999992,99.31915200000006,1.288709824,103.8206668
126.66252040000003,115.75562840000008,100.45555560000003,1.288709824,103.8346668
118.23579188898916,108.9298196592317,99.47774870613449,1.288709824,103.8486668
121.446194357699,115.71799040554286,98.45369432181978,1.288709824,103.8626668
110.0565029131964,105.90412571539495,104.02839988360618,1.288709824,103.8766668
122.35977056277056,119.37861428571425,113.95401818181816,1.288709824,103.8906668
132.10748,123.45074,121.61642000000002,1.292751277,103.6176667
122.8382090909091,121.66334545454546,104.56141818181818,1.292751277,103.6316667
132.14938,130.46658000000002,130.38922,1.292751277,103.6456667
121.4949,131.18645,121.18942499999999,1.292751277,103.6596667
124.81980714285714,112.67447142857144,102.23910000000001,1.292751277,103.6736667
89.03269999999999,91.22070000000001,66.02716666666667,1.292751277,103.6876668
110.63483749999999,110.59295,105.24587499999998,1.292751277,103.7016668
122.80369957264959,107.3690455738706,97.94983513431013,1.292751277,103.7156668
129.40387541598375,117.61505880763617,110.80322853448905,1.292751277,103.7576668
121.85271920000008,106.74804879999999,96.46367600000002,1.292751277,103.7716668
119.56832906666665,114.90593716666676,108.29381706666679,1.292751277,103.7856668
124.76508119999991,118.33495280000001,107.4495092,1.292751277,103.7996668
123.89393896036036,115.46346482702695,106.11185687927926,1.292751277,103.8136668
117.26406879999999,108.29543719999995,98.97916000000001,1.292751277,103.8276668
118.17846698315009,108.35855159413919,96.49223594871798,1.292751277,103.8416668
116.93993755301686,115.38670934047227,108.54271144471588,1.292751277,103.8556668
105.45624727960214,102.1260258671465,99.16799892587514,1.292751277,103.8696668
128.7069047546801,120.18511442752431,112.12410177479549,1.292751277,103.8836668
127.4779219329944,115.95385711982568,102.5679589399177,1.292751277,103.8976668
126.25380833333332,127.33267499999998,122.95868333333333,1.296792731,103.6246667
119.86874166666666,100.567975,79.75508333333333,1.296792731,103.6386667
109.74062857142857,100.89687857142859,98.26785714285714,1.296792731,103.6526667
111.63665,119.59687857142856,118.88185714285714,1.296792731,103.6666667
114.65404347826087,106.56911739130437,104.92719130434783,1.296792731,103.6806667
114.00214999999999,127.16487857142859,129.41482142857143,1.296792731,103.6946668
116.66159583333331,101.97390833333333,94.75405833333333,1.296792731,103.7086668
139.92254743589746,128.98902344322346,116.2328108058608,1.296792731,103.7226668
120.52182222222223,95.42624444444445,94.75912222222223,1.296792731,103.7366668
109.20834471761643,106.23314906295663,103.07030531097136,1.296792731,103.7506668
113.43210481171887,103.10524615997048,94.28498344524833,1.296792731,103.7646668
120.46771151515162,105.83489440000004,94.49682830303027,1.296792731,103.7786668
124.78836938823532,117.26067620980393,110.47883738823532,1.296792731,103.7926668
126.91311280000002,117.3444296,102.35732519999996,1.296792731,103.8066668
117.64417879999996,103.450128,90.9958572,1.296792731,103.8206668
120.9188916,107.70887200000003,92.93292679999998,1.296792731,103.8346668
114.465288203566,104.38768012070014,92.53214841821415,1.296792731,103.8486668
117.41842505690232,111.4826279548587,105.18272498635946,1.296792731,103.8626668
106.44709227962151,94.8596757528121,98.3347482378083,1.296792731,103.8766668
124.85998212866386,115.49353286167057,104.87231592438904,1.296792731,103.8906668
120.06380062319052,112.40909139694992,99.91828466017908,1.296792731,103.9046669
141.8485,131.79385,129.261275,1.300834185,103.6176667
136.68941999999998,127.32816,106.97233999999999,1.300834185,103.6316667
107.28748999999996,92.45686166666663,82.195355,1.300834185,103.6456667
140.13808235294115,136.8869705882353,141.16534705882356,1.300834185,103.6596667
117.96991481481479,110.74474814814815,110.01259629629631,1.300834185,103.6736667
110.72754117647061,107.13426470588237,99.58521176470587,1.300834185,103.6876668
117.18175714285714,117.85156571428571,112.41292285714287,1.300834185,103.7016668
115.6647782051282,101.57220334903192,98.43115868655153,1.300834185,103.7156668
117.27336666666666,101.59156000000003,97.85236999999998,1.300834185,103.7296668
107.60428170731706,102.50090975609758,90.66472560975612,1.300834185,103.7436668
125.99500181598367,115.25613840763609,107.18640573448903,1.300834185,103.7576668
118.2636879151516,103.17295200000004,92.87864430303033,1.300834185,103.7716668
118.11573157588964,110.38297741721126,102.06790552650685,1.300834185,103.7856668
126.08886540606068,123.81328125757572,113.33187307272723,1.300834185,103.7996668
110.93555165388574,106.13834406894505,86.74615618985644,1.300834185,103.8136668
119.82318919999999,103.09126439999993,84.99626479999995,1.300834185,103.8276668
116.26707680000004,105.67724920000002,94.12571439999999,1.300834185,103.8416668
113.88000511973843,106.48751148415856,96.4756694014787,1.300834185,103.8556668
110.3250397374312,102.55601494492672,100.39500811492495,1.300834185,103.8696668
110.58098258914725,106.40540627596891,96.89138574573647,1.300834185,103.8836668
123.71317835011544,115.74819508599819,99.32924877840004,1.300834185,103.8976668
123.50781439166668,112.71661785416667,101.25916255208327,1.300834185,103.9116669
134.5339356,125.08803879999991,114.69860599999998,1.300834185,103.9256669
133.09373333333338,122.382225,108.86048333333336,1.304875639,103.6246667
113.28997777777778,96.66456666666664,86.65764444444446,1.304875639,103.6386667
113.51930624999999,101.36050312500001,94.27071875,1.304875639,103.6526667
100.15001739130437,91.11243478260869,88.60892173913042,1.304875639,103.6666667
120.34027073170735,108.59695609756099,102.32026341463414,1.304875639,103.6806667
107.81875714285714,118.97085714285716,112.25442380952381,1.304875639,103.6946668
126.872209375,110.925678125,100.43182187499998,1.304875639,103.7086668
113.19044848012123,105.52605567898725,95.0248544555498,1.304875639,103.7226668
121.70333076923079,105.48963846153848,104.47999999999999,1.304875639,103.7366668
101.80096438383843,97.84615340875416,89.56544619999997,1.304875639,103.7506668
110.63517996666658,99.24725699523808,90.67793995238094,1.304875639,103.7646668
119.63691431515161,105.63138920000003,94.9680643030303,1.304875639,103.7786668
111.95815778765433,102.56088240740742,90.07108453827159,1.304875639,103.7926668
112.76500325388575,105.44125206894508,88.09000018985643,1.304875639,103.8066668
115.46059726907635,108.89810553092369,89.16300802249,1.304875639,103.8206668
113.11382600000002,100.97981599999997,87.86337680000003,1.304875639,103.8346668
116.88219666666667,108.52911253333336,97.3476037518518,1.304875639,103.8486668
121.48072495189083,113.60407215683057,101.39604126437251,1.304875639,103.8626668
110.67114969696384,100.24250767058378,95.21412234563,1.304875639,103.8766668
117.4055473739838,114.02471243414637,104.3411001495935,1.304875639,103.8906668
120.73040440000001,106.12672760000005,93.4729716,1.304875639,103.9046669
134.16331501242374,122.85231958310439,110.91711088614929,1.304875639,103.9186669
138.21043471884062,130.63776826086956,118.88042253333337,1.304875639,103.9326669
122.14341666666667,118.99360000000001,89.03968333333334,1.308917092,103.6316667
106.10187878787876,92.6646712121212,84.08495606060609,1.308917092,103.6456667
145.1625842105263,133.64923157894742,115.38120526315788,1.308917092,103.6596667
109.14817586206897,90.2395551724138,83.49051034482758,1.308917092,103.6736667
123.50176666666665,103.21625833333333,88.12467500000002,1.308917092,103.6876668
125.56009200000003,117.324396,101.28358,1.308917092,103.7016668
113.625608,107.24182600000002,88.770242,1.308917092,103.7156668
114.63548529290432,108.558513483929,98.39093043177277,1.308917092,103.7296668
104.75068330370372,101.56325060740741,92.56649347407411,1.308917092,103.7436668
112.52398120000007,102.64632999999996,90.93093599999989,1.308917092,103.7576668
117.3227402492396,108.21990996882651,101.90541327641058,1.308917092,103.7716668
112.87385394320988,103.22272014074068,89.88388262716049,1.308917092,103.7856668
121.56647639999993,111.48796600000006,97.54197839999996,1.308917092,103.7996668
119.40936806907641,109.36640033092367,89.45347042248997,1.308917092,103.8136668
116.50038840000003,101.7361824,84.05147279999998,1.308917092,103.8276668
111.19133600000006,103.43516280000006,89.65079519999999,1.308917092,103.8416668
121.5462624,112.56778680000002,101.58673759999995,1.308917092,103.8556668
124.90383409696379,110.53284287058369,100.72847994563004,1.308917092,103.8696668
112.82468440000001,107.57412079999995,95.44494160000012,1.308917092,103.8836668
126.0694365739838,112.52458883414643,99.78033534959347,1.308917092,103.8976668
128.79587319166671,114.26156865416665,99.71475575208335,1.308917092,103.9116669
127.69555960000008,120.24647319999998,107.45492520000002,1.308917092,103.9256669
139.10000520000006,130.0862752,123.90726079999993,1.308917092,103.9396669
126.41885515920201,119.99044628753339,115.46100359778548,1.308917092,103.9536669
121.45057408278048,118.07938094121226,109.26629902935069,1.308917092,103.9816669
126.0596850134388,121.16667713422453,112.06847367138914,1.308917092,103.9956669
133.41241153846155,133.26413846153847,111.3310769230769,1.312958546,103.6246667
138.7425266666667,130.72663333333335,126.93014666666664,1.312958546,103.6386667
119.03870357142857,104.67108928571429,93.14464285714287,1.312958546,103.6526667
101.91453076923078,92.11160384615384,85.47797692307691,1.312958546,103.6666667
124.567525,108.870485,98.60532500000002,1.312958546,103.6806667
106.03631764705881,94.37939999999999,73.56991764705882,1.312958546,103.6946668
100.88517353092375,103.79583060080328,77.05843497670685,1.312958546,103.7086668
113.2300328929043,107.59448908392899,95.90501403177282,1.312958546,103.7226668
129.3516490683229,125.02968509316774,110.07284782608694,1.312958546,103.7366668
105.30860145679019,99.56642272592583,89.07061916296291,1.312958546,103.7506668
114.99734599999988,105.04610799999998,94.60365600000003,1.312958546,103.7646668
112.64467478192086,104.98498589232301,91.63380175194418,1.312958546,103.7786668
113.54962194320987,103.64344574074082,93.3625358271605,1.312958546,103.7926668
119.41766199999999,103.74992559999995,90.13242800000008,1.312958546,103.8066668
119.38326446907632,110.31431473092371,90.43876042249002,1.312958546,103.8206668
112.52773430144931,99.7135208115942,84.25170473429948,1.312958546,103.8346668
124.6109024000001,108.95956400000009,94.95744919999999,1.312958546,103.8486668
120.19971719999995,110.71983840000001,100.81275399999997,1.312958546,103.8626668
110.55543079999993,102.50493120000003,92.55363799999995,1.312958546,103.8766668
120.05679280000003,108.22647960000002,95.60677639999999,1.312958546,103.8906668
125.79396600000007,111.27785320000001,97.10537279999998,1.312958546,103.9046669
125.29164742075702,110.90216772893773,95.85033273406592,1.312958546,103.9186669
134.366216,126.01708999999998,113.49729200000002,1.312958546,103.9326669
135.2673093578947,126.13394868771927,123.82016987719294,1.312958546,103.9466669
130.7168536054983,123.35397684123714,114.16132745704465,1.312958546,103.9606669
126.81682175257512,120.93536896119008,111.07909292422534,1.312958546,103.9746669
94.06148411774885,82.60439824588748,79.51415480173164,1.312958546,103.9886669
123.15028523417,118.96311085661519,109.17459651926173,1.312958546,104.0026669
129.34006023875966,124.32709355038752,120.85997479379849,1.312958546,104.0166669
145.20412719999987,141.9967624,141.0374548,1.312958546,104.0306669
136.9642029411765,134.61694411764705,118.65768529411764,1.317,103.6316667
129.65874642857142,122.296225,121.69513928571428,1.317,103.6456667
118.49408749999999,112.73270624999999,89.77898750000001,1.317,103.6596667
101.82087692307692,102.10293076923078,102.43601538461539,1.317,103.6736667
108.73943636363637,105.22947272727274,85.41043636363635,1.317,103.6876668
101.37106673092376,103.74411220080329,77.35773697670685,1.317,103.7016668
109.37769960000001,108.15623839999999,85.30937399999999,1.317,103.7156668
115.10632342253851,111.18463978018949,102.80960227777223,1.317,103.7296668
116.92265600000006,109.39185800000006,97.22988079999996,1.317,103.7436668
0,0,0,1.317,103.7576668
116.34500920000005,107.16545879999998,94.83045120000007,1.317,103.7716668
122.85183768572116,113.30581375262706,89.96890355418229,1.317,103.7856668
122.49059439999996,109.81131360000008,98.26658919999997,1.317,103.7996668
118.23491789911292,110.0712078107772,90.10030034483428,1.317,103.8136668
116.78809876296292,98.24457241931218,83.894078841799,1.317,103.8276668
115.3095899014493,107.42949761159437,94.52045713429955,1.317,103.8416668
