cluster,Lat,Lon,hexColor
1,1.333165815,103.9676669,#827965
1,1.337207269,103.6666667,#827965
1,1.337207269,103.6806667,#827965
1,1.337207269,103.6946668,#827965
1,1.337207269,103.7086668,#827965
1,1.337207269,103.7646668,#827965
1,1.337207269,103.8486668,#827965
1,1.337207269,103.8626668,#827965
1,1.337207269,103.8766668,#827965
1,1.337207269,103.9466669,#827965
1,1.337207269,103.9606669,#827965
1,1.341248723,103.6736667,#827965
1,1.341248723,103.6876668,#827965
1,1.341248723,103.7016668,#827965
1,1.341248723,103.7156668,#827965
1,1.341248723,103.8276668,#827965
1,1.341248723,103.8556668,#827965
1,1.341248723,103.8696668,#827965
1,1.341248723,103.8836668,#827965
1,1.341248723,103.9536669,#827965
1,1.341248723,103.9676669,#827965
1,1.341248723,103.9956669,#827965
1,1.341248723,104.0096669,#827965
1,1.345290176,103.7086668,#827965
1,1.345290176,103.7506668,#827965
1,1.345290176,103.7646668,#827965
1,1.345290176,103.7926668,#827965
1,1.345290176,103.8346668,#827965
1,1.345290176,103.8486668,#827965
1,1.345290176,103.8626668,#827965
1,1.345290176,103.8766668,#827965
1,1.345290176,103.9186669,#827965
1,1.345290176,103.9606669,#827965
1,1.345290176,104.0306669,#827965
1,1.34933163,103.6456667,#827965
1,1.34933163,103.7576668,#827965
1,1.34933163,103.8416668,#827965
1,1.34933163,103.8556668,#827965
1,1.34933163,103.8696668,#827965
1,1.34933163,104.0236669,#827965
1,1.353373084,103.7506668,#827965
1,1.353373084,103.7646668,#827965
1,1.353373084,103.8346668,#827965
1,1.353373084,103.8486668,#827965
1,1.353373084,103.8626668,#827965
1,1.353373084,103.8766668,#827965
1,1.353373084,103.9326669,#827965
1,1.353373084,103.9606669,#827965
1,1.353373084,104.0446669,#827965
1,1.357414538,103.7576668,#827965
1,1.357414538,103.8136668,#827965
1,1.357414538,103.8416668,#827965
1,1.357414538,103.8556668,#827965
1,1.357414538,103.8696668,#827965
1,1.357414538,103.9116669,#827965
1,1.357414538,103.9256669,#827965
1,1.357414538,103.9396669,#827965
1,1.357414538,103.9536669,#827965
1,1.357414538,103.9816669,#827965
1,1.361455991,103.6386667,#827965
1,1.361455991,103.6946668,#827965
1,1.361455991,103.7226668,#827965
1,1.361455991,103.7646668,#827965
1,1.361455991,103.8346668,#827965
1,1.361455991,103.8486668,#827965
1,1.361455991,103.8766668,#827965
1,1.361455991,103.8906668,#827965
1,1.361455991,103.9046669,#827965
1,1.361455991,103.9326669,#827965
1,1.361455991,104.0026669,#827965
1,1.365497445,103.7016668,#827965
1,1.365497445,103.7156668,#827965
1,1.365497445,103.8136668,#827965
1,1.365497445,103.8276668,#827965
1,1.365497445,103.8416668,#827965
1,1.365497445,103.8556668,#827965
1,1.365497445,103.8696668,#827965
1,1.365497445,103.8976668,#827965
1,1.365497445,103.9116669,#827965
1,1.365497445,103.9256669,#827965
1,1.365497445,103.9396669,#827965
1,1.365497445,103.9536669,#827965
1,1.369538899,103.6946668,#827965
1,1.369538899,103.8206668,#827965
1,1.369538899,103.8346668,#827965
1,1.369538899,103.8906668,#827965
1,1.369538899,103.9046669,#827965
1,1.369538899,103.9466669,#827965
1,1.369538899,103.9746669,#827965
1,1.369538899,104.0026669,#827965
1,1.369538899,104.0726669,#827965
1,1.373580353,103.7016668,#827965
1,1.373580353,103.7576668,#827965
1,1.373580353,103.7716668,#827965
1,1.373580353,103.8276668,#827965
1,1.373580353,103.8416668,#827965
1,1.373580353,103.8696668,#827965
1,1.373580353,103.9116669,#827965
1,1.373580353,103.9396669,#827965
1,1.373580353,104.0096669,#827965
1,1.373580353,104.0796669,#827965
1,1.377621807,103.7506668,#827965
1,1.377621807,103.7646668,#827965
1,1.377621807,103.8206668,#827965
1,1.377621807,103.8346668,#827965
1,1.377621807,103.8906668,#827965
1,1.377621807,103.9466669,#827965
1,1.377621807,104.0026669,#827965
1,1.377621807,104.0726669,#827965
1,1.38166326,103.7576668,#827965
1,1.38166326,103.7716668,#827965
1,1.38166326,103.8276668,#827965
1,1.38166326,103.8416668,#827965
1,1.38166326,103.8556668,#827965
1,1.38166326,103.8696668,#827965
1,1.38166326,103.8836668,#827965
1,1.38166326,103.9116669,#827965
1,1.38166326,103.9396669,#827965
1,1.38166326,103.9536669,#827965
1,1.38166326,103.9676669,#827965
1,1.38166326,104.0796669,#827965
1,1.385704714,103.7506668,#827965
1,1.385704714,103.7646668,#827965
1,1.385704714,103.8206668,#827965
1,1.385704714,103.8346668,#827965
1,1.385704714,103.8486668,#827965
1,1.385704714,103.8766668,#827965
1,1.385704714,103.9186669,#827965
1,1.385704714,103.9326669,#827965
1,1.385704714,103.9466669,#827965
1,1.385704714,103.9606669,#827965
1,1.385704714,103.9746669,#827965
1,1.385704714,103.9886669,#827965
1,1.389746168,103.6876668,#827965
1,1.389746168,103.7296668,#827965
1,1.389746168,103.7436668,#827965
1,1.389746168,103.7576668,#827965
1,1.389746168,103.8276668,#827965
1,1.389746168,103.8416668,#827965
1,1.389746168,103.8556668,#827965
1,1.389746168,103.8696668,#827965
1,1.389746168,103.9256669,#827965
1,1.389746168,103.9396669,#827965
1,1.389746168,103.9816669,#827965
1,1.389746168,103.9956669,#827965
1,1.393787622,103.7226668,#827965
1,1.393787622,103.7366668,#827965
1,1.393787622,103.7506668,#827965
1,1.393787622,103.7646668,#827965
1,1.393787622,103.7926668,#827965
1,1.393787622,103.8066668,#827965
1,1.393787622,103.8766668,#827965
1,1.393787622,103.9186669,#827965
1,1.393787622,103.9326669,#827965
1,1.393787622,103.9746669,#827965
1,1.397829075,103.6876668,#827965
1,1.397829075,103.7436668,#827965
1,1.397829075,103.7576668,#827965
1,1.397829075,103.7856668,#827965
1,1.397829075,103.8416668,#827965
1,1.397829075,103.9396669,#827965
1,1.397829075,103.9676669,#827965
1,1.401870529,103.7506668,#827965
1,1.401870529,103.7646668,#827965
1,1.401870529,103.8066668,#827965
1,1.401870529,103.8766668,#827965
1,1.401870529,103.9046669,#827965
1,1.401870529,103.9186669,#827965
1,1.401870529,103.9326669,#827965
1,1.401870529,103.9606669,#827965
1,1.401870529,104.0306669,#827965
1,1.405911983,103.7436668,#827965
1,1.405911983,103.7576668,#827965
1,1.405911983,103.8416668,#827965
1,1.405911983,103.8836668,#827965
1,1.405911983,103.8976668,#827965
1,1.405911983,103.9256669,#827965
1,1.405911983,103.9536669,#827965
1,1.405911983,104.0236669,#827965
1,1.405911983,104.0376669,#827965
1,1.409953437,103.6946668,#827965
1,1.409953437,103.7366668,#827965
1,1.409953437,103.7506668,#827965
1,1.409953437,103.7646668,#827965
1,1.409953437,103.8206668,#827965
1,1.409953437,103.8346668,#827965
1,1.409953437,103.8486668,#827965
1,1.409953437,103.8906668,#827965
1,1.409953437,103.9046669,#827965
1,1.409953437,103.9186669,#827965
1,1.409953437,103.9606669,#827965
1,1.409953437,104.0306669,#827965
1,1.41399489,103.7156668,#827965
1,1.41399489,103.7296668,#827965
1,1.41399489,103.7436668,#827965
1,1.41399489,103.8276668,#827965
1,1.41399489,103.8416668,#827965
1,1.41399489,103.8976668,#827965
1,1.41399489,103.9116669,#827965
1,1.41399489,103.9396669,#827965
1,1.41399489,103.9536669,#827965
1,1.41399489,103.9956669,#827965
1,1.41399489,104.0376669,#827965
1,1.418036344,103.7366668,#827965
1,1.418036344,103.7646668,#827965
1,1.418036344,103.7926668,#827965
1,1.418036344,103.8346668,#827965
1,1.418036344,103.8486668,#827965
1,1.418036344,103.8906668,#827965
1,1.418036344,103.9046669,#827965
1,1.418036344,103.9186669,#827965
1,1.418036344,103.9606669,#827965
1,1.418036344,103.9886669,#827965
1,1.418036344,104.0446669,#827965
1,1.422077798,103.7156668,#827965
1,1.422077798,103.7296668,#827965
1,1.422077798,103.7856668,#827965
1,1.422077798,103.8276668,#827965
1,1.422077798,103.8556668,#827965
1,1.422077798,103.8696668,#827965
1,1.422077798,103.8836668,#827965
1,1.422077798,103.8976668,#827965
1,1.422077798,103.9116669,#827965
1,1.422077798,103.9396669,#827965
1,1.422077798,103.9536669,#827965
1,1.422077798,104.0236669,#827965
1,1.422077798,104.0376669,#827965
1,1.426119252,103.7226668,#827965
1,1.426119252,103.7786668,#827965
1,1.426119252,103.8346668,#827965
1,1.426119252,103.8626668,#827965
1,1.426119252,103.8766668,#827965
1,1.426119252,103.8906668,#827965
1,1.430160706,103.8416668,#827965
1,1.430160706,103.8556668,#827965
1,1.430160706,103.8696668,#827965
1,1.430160706,103.8836668,#827965
1,1.434202159,103.7506668,#827965
1,1.434202159,103.8066668,#827965
1,1.434202159,103.8206668,#827965
1,1.434202159,103.8486668,#827965
1,1.434202159,103.8626668,#827965
1,1.434202159,104.0166669,#827965
1,1.438243613,103.7156668,#827965
1,1.438243613,103.7296668,#827965
1,1.438243613,103.7436668,#827965
1,1.438243613,103.7716668,#827965
1,1.438243613,103.7856668,#827965
1,1.438243613,103.7996668,#827965
1,1.438243613,103.8136668,#827965
1,1.438243613,103.8556668,#827965
1,1.438243613,104.0236669,#827965
1,1.442285067,103.7086668,#827965
1,1.442285067,103.7366668,#827965
1,1.442285067,103.7506668,#827965
1,1.442285067,103.7786668,#827965
1,1.442285067,103.7926668,#827965
1,1.446326521,103.7016668,#827965
1,1.446326521,103.7296668,#827965
1,1.446326521,103.7436668,#827965
1,1.446326521,103.7576668,#827965
1,1.446326521,103.7856668,#827965
1,1.446326521,103.7996668,#827965
1,1.450367974,103.7086668,#827965
1,1.450367974,103.7226668,#827965
1,1.450367974,103.7926668,#827965
1,1.450367974,103.8066668,#827965
1,1.450367974,103.8486668,#827965
1,1.454409428,103.7296668,#827965
1,1.454409428,103.7856668,#827965
1,1.454409428,103.7996668,#827965
1,1.454409428,103.8136668,#827965
1,1.458450882,103.8346668,#827965
1,1.458450882,103.8486668,#827965
1,1.462492336,103.8276668,#827965
1,1.462492336,103.8416668,#827965
1,1.466533789,103.8346668,#827965
2,1.191714933,103.7786668,#B4B3AF
2,1.22000511,103.6036667,#B4B3AF
2,1.228088017,103.6036667,#B4B3AF
2,1.228088017,103.6736667,#B4B3AF
2,1.236170925,103.6456667,#B4B3AF
2,1.236170925,103.8276668,#B4B3AF
2,1.240212378,103.6526667,#B4B3AF
2,1.260419647,103.6176667,#B4B3AF
2,1.260419647,103.6316667,#B4B3AF
2,1.264461101,103.6106667,#B4B3AF
2,1.264461101,103.6246667,#B4B3AF
2,1.268502555,103.6316667,#B4B3AF
2,1.276585462,103.7156668,#B4B3AF
2,1.280626916,103.7086668,#B4B3AF
2,1.28466837,103.7156668,#B4B3AF
2,1.288709824,103.6246667,#B4B3AF
2,1.288709824,103.7506668,#B4B3AF
2,1.292751277,103.6596667,#B4B3AF
2,1.296792731,103.6246667,#B4B3AF
2,1.300834185,103.9256669,#B4B3AF
2,1.304875639,103.6246667,#B4B3AF
2,1.312958546,104.0306669,#B4B3AF
2,1.321041454,103.6246667,#B4B3AF
2,1.329124361,103.6946668,#B4B3AF
2,1.337207269,104.0026669,#B4B3AF
2,1.337207269,104.0866669,#B4B3AF
2,1.345290176,104.0026669,#B4B3AF
2,1.345290176,104.0166669,#B4B3AF
2,1.34933163,104.0096669,#B4B3AF
2,1.353373084,103.6386667,#B4B3AF
2,1.353373084,104.0026669,#B4B3AF
2,1.353373084,104.0166669,#B4B3AF
2,1.365497445,104.0236669,#B4B3AF
2,1.369538899,103.7086668,#B4B3AF
2,1.369538899,104.0166669,#B4B3AF
2,1.369538899,104.0446669,#B4B3AF
2,1.377621807,103.7086668,#B4B3AF
2,1.38166326,103.7016668,#B4B3AF
2,1.38166326,103.9956669,#B4B3AF
2,1.38166326,104.0236669,#B4B3AF
2,1.385704714,103.6806667,#B4B3AF
2,1.389746168,104.0236669,#B4B3AF
2,1.393787622,104.0166669,#B4B3AF
2,1.397829075,104.0236669,#B4B3AF
2,1.41399489,103.6876668,#B4B3AF
2,1.422077798,103.6876668,#B4B3AF
2,1.438243613,103.8696668,#B4B3AF
2,1.438243613,104.0376669,#B4B3AF
2,1.442285067,103.8626668,#B4B3AF
2,1.470575243,103.8276668,#B4B3AF
3,1.22000511,103.6736667,#556572
3,1.224046563,103.6806667,#556572
3,1.224046563,103.7646668,#556572
3,1.228088017,103.7716668,#556572
3,1.232129471,103.6666667,#556572
3,1.232129471,103.6806667,#556572
3,1.236170925,103.6736667,#556572
3,1.240212378,103.6666667,#556572
3,1.240212378,103.7646668,#556572
3,1.244253832,103.6596667,#556572
3,1.244253832,103.6736667,#556572
3,1.248295286,103.6666667,#556572
3,1.248295286,103.6806667,#556572
3,1.25233674,103.6036667,#556572
3,1.25233674,103.6736667,#556572
3,1.256378193,103.6106667,#556572
3,1.256378193,103.8486668,#556572
3,1.260419647,103.6036667,#556572
3,1.260419647,103.8136668,#556572
3,1.264461101,103.8486668,#556572
3,1.272544009,103.6386667,#556572
3,1.276585462,103.6456667,#556572
3,1.276585462,103.8556668,#556572
3,1.280626916,103.6386667,#556572
3,1.288709824,103.6666667,#556572
3,1.292751277,103.8696668,#556572
3,1.296792731,103.6666667,#556572
3,1.337207269,103.6386667,#556572
3,1.341248723,103.6596667,#556572
3,1.345290176,103.6666667,#556572
3,1.361455991,103.9186669,#556572
3,1.361455991,103.9746669,#556572
3,1.373580353,103.9956669,#556572
3,1.397829075,103.7296668,#556572
3,1.397829075,104.0656669,#556572
3,1.401870529,104.0586669,#556572
3,1.405911983,104.0656669,#556572
3,1.409953437,104.0166669,#556572
3,1.41399489,104.0096669,#556572
3,1.41399489,104.0236669,#556572
3,1.418036344,104.0166669,#556572
3,1.422077798,104.0096669,#556572
3,1.426119252,103.7926668,#556572
3,1.426119252,104.0166669,#556572
3,1.430160706,103.7856668,#556572
3,1.430160706,104.0096669,#556572
3,1.434202159,103.7926668,#556572
4,1.199797841,103.7926668,#6C6247
4,1.211922202,103.6456667,#6C6247
4,1.211922202,103.7296668,#6C6247
4,1.215963656,103.7226668,#6C6247
4,1.224046563,103.6246667,#6C6247
4,1.228088017,103.7576668,#6C6247
4,1.240212378,103.8346668,#6C6247
4,1.248295286,103.8206668,#6C6247
4,1.248295286,103.8346668,#6C6247
4,1.25233674,103.8136668,#6C6247
4,1.25233674,103.8276668,#6C6247
4,1.256378193,103.8206668,#6C6247
4,1.256378193,103.8346668,#6C6247
4,1.264461101,103.7926668,#6C6247
4,1.264461101,103.8066668,#6C6247
4,1.264461101,103.8206668,#6C6247
4,1.268502555,103.7996668,#6C6247
4,1.268502555,103.8276668,#6C6247
4,1.272544009,103.8066668,#6C6247
4,1.272544009,103.8206668,#6C6247
4,1.272544009,103.8346668,#6C6247
4,1.276585462,103.6316667,#6C6247
4,1.276585462,103.7856668,#6C6247
4,1.276585462,103.7996668,#6C6247
4,1.276585462,103.8416668,#6C6247
4,1.280626916,103.6246667,#6C6247
4,1.280626916,103.7926668,#6C6247
4,1.280626916,103.8066668,#6C6247
4,1.28466837,103.6316667,#6C6247
4,1.28466837,103.7856668,#6C6247
4,1.28466837,103.7996668,#6C6247
4,1.28466837,103.8136668,#6C6247
4,1.28466837,103.8416668,#6C6247
4,1.288709824,103.7226668,#6C6247
4,1.288709824,103.7646668,#6C6247
4,1.288709824,103.7926668,#6C6247
4,1.288709824,103.8206668,#6C6247
4,1.288709824,103.8626668,#6C6247
4,1.292751277,103.7156668,#6C6247
4,1.292751277,103.8276668,#6C6247
4,1.292751277,103.8556668,#6C6247
4,1.296792731,103.7086668,#6C6247
4,1.296792731,103.7226668,#6C6247
4,1.296792731,103.7506668,#6C6247
4,1.296792731,103.7646668,#6C6247
4,1.296792731,103.8206668,#6C6247
4,1.296792731,103.8486668,#6C6247
4,1.296792731,103.8626668,#6C6247
4,1.300834185,103.6596667,#6C6247
4,1.300834185,103.7016668,#6C6247
4,1.300834185,103.7156668,#6C6247
4,1.300834185,103.8136668,#6C6247
4,1.300834185,103.8276668,#6C6247
4,1.300834185,103.8836668,#6C6247
4,1.300834185,103.8976668,#6C6247
4,1.304875639,103.6386667,#6C6247
4,1.304875639,103.6526667,#6C6247
4,1.304875639,103.7226668,#6C6247
4,1.304875639,103.7646668,#6C6247
4,1.304875639,103.7926668,#6C6247
4,1.304875639,103.8066668,#6C6247
4,1.304875639,103.8206668,#6C6247
4,1.304875639,103.8346668,#6C6247
4,1.304875639,103.8766668,#6C6247
4,1.304875639,103.8906668,#6C6247
4,1.304875639,103.9046669,#6C6247
4,1.308917092,103.6316667,#6C6247
4,1.308917092,103.7156668,#6C6247
4,1.308917092,103.7296668,#6C6247
4,1.308917092,103.7856668,#6C6247
4,1.308917092,103.8136668,#6C6247
4,1.308917092,103.8276668,#6C6247
4,1.308917092,103.8416668,#6C6247
4,1.308917092,103.8696668,#6C6247
4,1.308917092,103.8836668,#6C6247
4,1.308917092,103.9256669,#6C6247
4,1.312958546,103.6526667,#6C6247
4,1.312958546,103.6806667,#6C6247
4,1.312958546,103.7086668,#6C6247
4,1.312958546,103.7226668,#6C6247
4,1.312958546,103.7646668,#6C6247
4,1.312958546,103.7786668,#6C6247
4,1.312958546,103.8066668,#6C6247
4,1.312958546,103.8206668,#6C6247
4,1.312958546,103.8346668,#6C6247
4,1.312958546,103.8626668,#6C6247
4,1.312958546,103.9046669,#6C6247
4,1.312958546,103.9326669,#6C6247
4,1.317,103.6876668,#6C6247
4,1.317,103.7016668,#6C6247
4,1.317,103.7156668,#6C6247
4,1.317,103.7296668,#6C6247
4,1.317,103.7716668,#6C6247
4,1.317,103.8136668,#6C6247
4,1.317,103.8276668,#6C6247
4,1.317,103.8416668,#6C6247
4,1.317,103.8556668,#6C6247
4,1.317,103.8976668,#6C6247
4,1.317,103.9256669,#6C6247
4,1.317,104.0376669,#6C6247
4,1.321041454,103.6386667,#6C6247
4,1.321041454,103.6946668,#6C6247
4,1.321041454,103.7086668,#6C6247
4,1.321041454,103.7226668,#6C6247
4,1.321041454,103.7646668,#6C6247
4,1.321041454,103.7786668,#6C6247
4,1.321041454,103.8206668,#6C6247
4,1.321041454,103.8346668,#6C6247
4,1.321041454,103.8486668,#6C6247
4,1.321041454,103.8766668,#6C6247
4,1.321041454,103.9046669,#6C6247
4,1.321041454,103.9186669,#6C6247
4,1.321041454,103.9326669,#6C6247
4,1.325082908,103.6456667,#6C6247
4,1.325082908,103.6876668,#6C6247
4,1.325082908,103.7016668,#6C6247
4,1.325082908,103.7296668,#6C6247
4,1.325082908,103.7436668,#6C6247
4,1.325082908,103.7576668,#6C6247
4,1.325082908,103.7716668,#6C6247
4,1.325082908,103.7996668,#6C6247
4,1.325082908,103.8556668,#6C6247
4,1.325082908,103.8976668,#6C6247
4,1.325082908,103.9256669,#6C6247
4,1.325082908,103.9536669,#6C6247
4,1.325082908,103.9676669,#6C6247
4,1.329124361,103.6526667,#6C6247
4,1.329124361,103.7086668,#6C6247
4,1.329124361,103.7366668,#6C6247
4,1.329124361,103.7646668,#6C6247
4,1.329124361,103.7926668,#6C6247
4,1.329124361,103.8066668,#6C6247
4,1.329124361,103.8206668,#6C6247
4,1.329124361,103.9886669,#6C6247
4,1.333165815,103.6596667,#6C6247
4,1.333165815,103.7016668,#6C6247
4,1.333165815,103.7296668,#6C6247
4,1.333165815,103.7436668,#6C6247
4,1.333165815,103.7856668,#6C6247
4,1.333165815,103.7996668,#6C6247
4,1.333165815,103.8136668,#6C6247
4,1.333165815,103.8276668,#6C6247
4,1.333165815,103.8556668,#6C6247
4,1.333165815,103.8836668,#6C6247
4,1.333165815,103.9956669,#6C6247
4,1.337207269,103.6526667,#6C6247
4,1.337207269,103.7226668,#6C6247
4,1.337207269,103.7366668,#6C6247
4,1.337207269,103.7786668,#6C6247
4,1.337207269,103.7926668,#6C6247
4,1.337207269,103.8206668,#6C6247
4,1.337207269,103.8346668,#6C6247
4,1.337207269,103.8906668,#6C6247
4,1.337207269,103.9186669,#6C6247
4,1.337207269,103.9886669,#6C6247
4,1.341248723,103.6456667,#6C6247
4,1.341248723,103.7296668,#6C6247
4,1.341248723,103.7716668,#6C6247
4,1.341248723,103.7856668,#6C6247
4,1.341248723,103.7996668,#6C6247
4,1.341248723,103.8136668,#6C6247
4,1.341248723,103.8976668,#6C6247
4,1.341248723,103.9116669,#6C6247
4,1.341248723,103.9816669,#6C6247
4,1.341248723,104.0796669,#6C6247
4,1.345290176,103.6946668,#6C6247
4,1.345290176,103.7366668,#6C6247
4,1.345290176,103.7786668,#6C6247
4,1.345290176,103.8066668,#6C6247
4,1.345290176,103.8206668,#6C6247
4,1.345290176,103.9886669,#6C6247
4,1.34933163,103.7716668,#6C6247
4,1.34933163,103.7856668,#6C6247
4,1.34933163,103.7996668,#6C6247
4,1.34933163,103.8136668,#6C6247
4,1.34933163,103.8276668,#6C6247
4,1.34933163,103.8836668,#6C6247
4,1.34933163,103.9256669,#6C6247
4,1.34933163,103.9816669,#6C6247
4,1.34933163,103.9956669,#6C6247
4,1.353373084,103.6946668,#6C6247
4,1.353373084,103.7366668,#6C6247
4,1.353373084,103.7786668,#6C6247
4,1.353373084,103.7926668,#6C6247
4,1.353373084,103.8066668,#6C6247
4,1.353373084,103.8206668,#6C6247
4,1.353373084,103.9186669,#6C6247
4,1.353373084,103.9886669,#6C6247
4,1.357414538,103.6876668,#6C6247
4,1.357414538,103.7156668,#6C6247
4,1.357414538,103.7296668,#6C6247
4,1.357414538,103.7436668,#6C6247
4,1.357414538,103.7716668,#6C6247
4,1.357414538,103.7856668,#6C6247
4,1.357414538,103.7996668,#6C6247
4,1.357414538,103.8836668,#6C6247
4,1.357414538,103.9956669,#6C6247
4,1.361455991,103.6806667,#6C6247
4,1.361455991,103.7086668,#6C6247
4,1.361455991,103.7366668,#6C6247
4,1.361455991,103.7506668,#6C6247
4,1.361455991,103.7786668,#6C6247
4,1.361455991,103.7926668,#6C6247
4,1.361455991,103.8066668,#6C6247
4,1.361455991,103.9886669,#6C6247
4,1.365497445,103.7296668,#6C6247
4,1.365497445,103.7436668,#6C6247
4,1.365497445,103.7576668,#6C6247
4,1.365497445,103.7716668,#6C6247
