R,G,B,Lat,Lon
0,0,0,1.240212378,103.6946668
0,0,0,1.240212378,103.7506668
135.41194616905284,139.02784486829827,128.74402584020277,1.240212378,103.7646668
136.56457138438049,125.46891120702286,110.7723416919153,1.240212378,103.8346668
133.08096098296113,114.31718744405178,108.60617697726806,1.240212378,103.8486668
0,0,0,1.244253832,103.6036667
0,0,0,1.244253832,103.6176667
89.21475843812046,98.4139642620781,109.48858371939113,1.244253832,103.6596667
95.0837297811608,111.87535680304472,123.91785601014907,1.244253832,103.6736667
60.578947368421055,62.98587933247754,77.8831835686778,1.244253832,103.6876668
134.74237770427172,127.6190507693283,114.06816419814645,1.244253832,103.8276668
124.49848467070593,117.30011978072713,104.64103589439851,1.244253832,103.8416668
118.06246800946592,127.11510763982987,128.96567186410417,1.244253832,103.8556668
146.66549211251063,128.2844607092817,137.1622321852982,1.248295286,103.6106667
95.0837297811608,111.87535680304472,123.91785601014907,1.248295286,103.6666667
95.0837297811608,111.87535680304472,123.91785601014907,1.248295286,103.6806667
0,0,0,1.248295286,103.6946668
123.71889694711163,108.61729322050043,94.77017825151485,1.248295286,103.8206668
110.61467346026899,105.72741569726082,90.14412678837266,1.248295286,103.8346668
128.94771913120715,113.89494109429,101.0543442661449,1.248295286,103.8486668
148.24597380558424,131.50508775508416,140.13821771722058,1.25233674,103.6036667
135.52087542087543,118.08131313131314,111.42340067340068,1.25233674,103.6176667
0,0,0,1.25233674,103.6596667
95.0837297811608,111.87535680304472,123.91785601014907,1.25233674,103.6736667
0,0,0,1.25233674,103.6876668
121.53281121146458,117.0027109942088,61.84660478331638,1.25233674,103.7016668
149.8511201141986,133.40547783098307,120.84464113486739,1.25233674,103.7856668
118.835828631594,112.23180633028164,103.43224515615172,1.25233674,103.8136668
111.91378582027552,102.17306174480063,90.7550812959355,1.25233674,103.8276668
121.14055149651334,113.84833053690257,99.36294710937993,1.25233674,103.8416668
145.217183867738,132.42867985113216,138.57240772233044,1.256378193,103.6106667
0,0,0,1.256378193,103.6246667
0,0,0,1.256378193,103.6666667
0,0,0,1.256378193,103.6806667
122.13640591786216,118.77546023285575,58.37504466705819,1.256378193,103.6946668
148.05163212375618,141.9328192824223,101.28144788344947,1.256378193,103.7086668
0,0,0,1.256378193,103.7226668
140.73650757017455,130.83946542350145,112.00239058752719,1.256378193,103.7786668
109.53556027599254,112.52737013000886,118.66034650136429,1.256378193,103.8066668
120.58956321526671,106.61863620203313,100.4893265468845,1.256378193,103.8206668
108.93800737926404,107.81490490327681,90.7079684679279,1.256378193,103.8346668
104.40900178421661,105.80727425082266,101.08862196446752,1.256378193,103.8486668
132.61601047029546,131.56716992339292,136.60430671394437,1.260419647,103.6036667
171.53739168333615,160.03698350148065,152.96584082482892,1.260419647,103.6176667
149.08629974453606,147.68294271303537,131.08513825015308,1.260419647,103.6316667
0,0,0,1.260419647,103.6596667
0,0,0,1.260419647,103.6736667
0,0,0,1.260419647,103.6876668
142.0589948185795,139.8791333721416,99.16260534672033,1.260419647,103.7016668
170.15064955066586,162.7079095226002,134.14381713356036,1.260419647,103.7156668
0,0,0,1.260419647,103.7296668
115.94645812220824,117.45347384894129,115.85314764290803,1.260419647,103.7856668
110.58368154471015,113.53458292152605,113.18984149732984,1.260419647,103.8136668
127.17053050791709,109.71034143189436,91.6583328178266,1.260419647,103.8276668
118.60563823376737,115.1261839181026,103.34404151840195,1.260419647,103.8416668
118.36697534875525,124.90672214125861,119.7157439018872,1.260419647,103.8556668
152.86787409475704,144.78666343408807,141.55564821177686,1.264461101,103.6106667
152.07977610869312,150.58384004030745,138.80509111650468,1.264461101,103.6246667
0,0,0,1.264461101,103.6386667
0,0,0,1.264461101,103.6526667
0,0,0,1.264461101,103.6666667
0,0,0,1.264461101,103.6806667
135.31419886822067,147.65621464424845,113.12113069657212,1.264461101,103.6946668
170.0791378304151,146.85634937188027,118.44321085084408,1.264461101,103.7086668
0,0,0,1.264461101,103.7226668
124.11784296144485,70.2623286793903,17.387985141539644,1.264461101,103.7786668
126.1592578104349,115.72365869062773,105.45688071258562,1.264461101,103.7926668
113.38542670452436,109.95929681094181,92.1905153309012,1.264461101,103.8066668
108.5327061021871,108.42808059461409,101.13688654783633,1.264461101,103.8206668
124.01995555808261,112.6956323004981,103.4036252865523,1.264461101,103.8346668
117.91245082855967,118.1114093055969,114.67927437314661,1.264461101,103.8486668
124.51695642897937,120.35363929128815,114.2413518192544,1.264461101,103.8626668
133.08847637415622,120.38524590163935,138.40814850530376,1.268502555,103.6036667
135.11251159667972,136.05270317985273,132.97277499840106,1.268502555,103.6176667
148.068680348862,147.22571863940104,137.84168718319043,1.268502555,103.6316667
0,0,0,1.268502555,103.6596667
0,0,0,1.268502555,103.6736667
0,0,0,1.268502555,103.6876668
148.29741718885555,135.4675950540704,103.34145604238687,1.268502555,103.7016668
123.36806977438759,84.14129878320055,98.88894623738948,1.268502555,103.7156668
0,0,0,1.268502555,103.7296668
107.57882242767818,119.29585577541954,105.18317600653332,1.268502555,103.7716668
101.9437760790171,98.55422733237607,92.43273319686985,1.268502555,103.7856668
116.96971569084658,113.96370370817182,88.93861080871919,1.268502555,103.7996668
110.00919427584016,110.90237453515724,101.23075508884955,1.268502555,103.8136668
118.6643913176651,112.51584812998955,101.42328869360988,1.268502555,103.8276668
127.73467471296107,115.03013021756304,97.34531268633289,1.268502555,103.8416668
125.32482092656772,120.79309246717452,113.6331822369028,1.268502555,103.8556668
135.25393064828774,102.81025199224639,93.02606073659273,1.272544009,103.6106667
130.0977219571535,120.9547448862352,111.23074502013819,1.272544009,103.6246667
134.45414767145766,137.84913172576324,152.7103045733764,1.272544009,103.6386667
0,0,0,1.272544009,103.6526667
0,0,0,1.272544009,103.6666667
0,0,0,1.272544009,103.6806667
135.31419886822067,147.6562146442484,113.12113069657212,1.272544009,103.6946668
146.65209208215063,99.64726392682047,92.96547226140046,1.272544009,103.7086668
131.88796680745412,116.7133330210231,102.07056677060758,1.272544009,103.7226668
166.97369592097493,155.1910686426241,136.6449780400034,1.272544009,103.7366668
118.77194861568778,112.32091850003417,98.42551846429592,1.272544009,103.7646668
126.69988634576359,117.25879639066427,92.25968882466402,1.272544009,103.7926668
115.39286859258296,111.00301062285091,89.94628979110091,1.272544009,103.8066668
109.54496613291808,108.91315779817477,96.86551200001796,1.272544009,103.8206668
121.93394862720676,116.50364833298752,101.62300729336627,1.272544009,103.8346668
128.711717876481,113.78843521930493,96.33984042844247,1.272544009,103.8486668
123.33812478929006,119.5174075805707,107.87734923116443,1.272544009,103.8626668
121.44575021235904,105.89850801411818,96.14444054516748,1.276585462,103.6176667
118.52182756787654,103.1030331898708,94.43096709305637,1.276585462,103.6316667
134.45414767145766,137.84913172576324,152.7103045733764,1.276585462,103.6456667
0,0,0,1.276585462,103.6596667
0,0,0,1.276585462,103.6736667
0,0,0,1.276585462,103.6876668
0,0,0,1.276585462,103.7016668
141.4302265967069,102.42270924413761,96.54428843827468,1.276585462,103.7156668
146.95693954743894,130.17144096616607,111.32161800915772,1.276585462,103.7296668
143.00168354975636,114.66708784278858,106.88932215791122,1.276585462,103.7576668
91.90884707298027,98.19516514907706,80.01213687793341,1.276585462,103.7716668
123.5356201053962,107.15046891673309,83.84127003057554,1.276585462,103.7856668
117.12047970418885,115.34861595343172,91.40580601041617,1.276585462,103.7996668
110.62448262912525,110.6486448343716,95.00319534732432,1.276585462,103.8136668
132.61973888676272,121.06762726575187,99.30714997683188,1.276585462,103.8276668
126.18757224791588,107.26175201206574,87.99399287288882,1.276585462,103.8416668
112.10934391150175,111.21616145562746,102.66035614272275,1.276585462,103.8556668
109.51239821487961,109.10173510598617,106.44768897083692,1.276585462,103.8696668
0,0,0,1.280626916,103.6106667
118.42091822708306,104.47386144155263,95.38216516134982,1.280626916,103.6246667
134.45414767145766,137.84913172576324,152.7103045733764,1.280626916,103.6386667
150.51650948052418,150.355847897663,149.20500004245645,1.280626916,103.6526667
0,0,0,1.280626916,103.6666667
0,0,0,1.280626916,103.6806667
0,0,0,1.280626916,103.6946668
159.4923834190262,120.70411970507469,94.19963063915985,1.280626916,103.7086668
152.4386176275371,135.4497821861186,114.09130031825208,1.280626916,103.7226668
182.1178759407367,161.57369283816632,132.90740423244134,1.280626916,103.7366668
129.8524580160731,137.26755660589077,133.4978291247838,1.280626916,103.7506668
101.88172105940976,98.96871547913764,75.32444092637235,1.280626916,103.7646668
114.33872043348957,113.62938200124525,99.0393495538479,1.280626916,103.7786668
113.780110282675,116.94260059392624,86.14226129054565,1.280626916,103.7926668
118.9682753633473,111.25902986921581,92.8791346568014,1.280626916,103.8066668
114.90059439466998,110.73568246690198,98.98774649567035,1.280626916,103.8206668
130.27014276002413,117.59333238652839,99.38947238778381,1.280626916,103.8346668
120.44005225162942,110.21823579444411,95.09991913936123,1.280626916,103.8486668
118.74942259770664,112.84162555786878,94.75183786762557,1.280626916,103.8626668
118.81781002837197,119.84313450064563,111.5371057769215,1.280626916,103.8766668
180.01932441352605,158.88452602009124,136.81618796790167,1.28466837,103.6176667
109.36474610576008,95.37112734280991,85.88017070349316,1.28466837,103.6316667
132.29962965161138,118.31172651195917,91.10652145527925,1.28466837,103.6456667
90.92225971622811,110.10315328926202,101.25651397263272,1.28466837,103.6736667
0,0,0,1.28466837,103.6876668
0,0,0,1.28466837,103.7016668
174.88912215916733,140.30458262994142,112.46469354286862,1.28466837,103.7156668
198.13914540818442,153.45191300575155,102.50708260190531,1.28466837,103.7296668
132.13513023926157,135.23918320897192,135.15578669908737,1.28466837,103.7576668
127.80525182858746,114.29870604786008,91.2551952813018,1.28466837,103.7716668
115.02052654532989,111.32207074491399,86.92682075967481,1.28466837,103.7856668
118.82832100327691,114.24910750502973,91.87998495006546,1.28466837,103.7996668
119.10969728080512,110.94315136950976,90.02936732025572,1.28466837,103.8136668
137.36960056681687,118.81124687761495,99.44333197091133,1.28466837,103.8276668
124.37220066030707,109.7703732399088,93.16063089235541,1.28466837,103.8416668
117.34580524895884,117.29726848248772,107.93279159571279,1.28466837,103.8556668
120.15429512791208,110.00187529380902,90.34967080722235,1.28466837,103.8696668
130.86506337041644,127.74982101550268,114.98093340655899,1.28466837,103.8836668
131.20772320132414,137.35879416188277,129.4431721332356,1.288709824,103.6246667
137.11699949679198,118.07052943926314,74.21894906728446,1.288709824,103.6386667
150.51650948052418,150.355847897663,149.20500004245645,1.288709824,103.6526667
97.94025986139562,111.88001787482327,97.57406978917196,1.288709824,103.6666667
133.55073633245914,130.9289893080492,121.13556586645149,1.288709824,103.6806667
0,0,0,1.288709824,103.6946668
111.87705116420011,99.24732376386974,64.4068721267797,1.288709824,103.7086668
163.75056662569278,149.65245914549428,132.0483019328583,1.288709824,103.7226668
145.09380496345574,147.70313553827694,147.92734841616982,1.288709824,103.7506668
133.75483454353642,113.7672434995751,98.0838257562709,1.288709824,103.7646668
122.77174180495749,112.70935528251816,96.8927509742839,1.288709824,103.7786668
117.87245794765042,118.04730433647943,94.49961694892146,1.288709824,103.7926668
122.7822965064504,112.94066252605609,94.53028990777598,1.288709824,103.8066668
132.98418817025973,112.03083776777834,96.60997801001392,1.288709824,103.8206668
131.42925490040386,117.06957004819304,97.05134843123636,1.288709824,103.8346668
124.05878062347853,110.93781213216154,97.77242238478283,1.288709824,103.8486668
122.85414875250792,115.33830479945688,96.17712271413328,1.288709824,103.8626668
116.52595338864931,110.65490379585923,106.53834020308894,1.288709824,103.8766668
125.91183980203638,117.83410171835428,107.71500894953715,1.288709824,103.8906668
147.39823361885493,138.31987114129433,133.4986981376315,1.292751277,103.6176667
128.58804692250322,125.81088605511664,103.36934139380145,1.292751277,103.6316667
126.09151472272929,110.17887003549622,96.11213423434432,1.292751277,103.6456667
126.12252391846118,133.3746723381509,120.58475437419361,1.292751277,103.6596667
123.25450470070643,110.44005708102036,96.6749718948512,1.292751277,103.6736667
135.63129816773755,130.7874442893033,94.37399273552352,1.292751277,103.6876668
81.7849686187535,81.61695019224109,76.63323434307036,1.292751277,103.7016668
140.27657068356515,116.26970199162747,103.4255291554453,1.292751277,103.7156668
136.92924276138538,123.00606507060714,114.33455601522104,1.292751277,103.7576668
139.172331481215,114.99721019915322,97.97581827567484,1.292751277,103.7716668
125.59456534100906,116.33906754005014,105.49572204560813,1.292751277,103.7856668
128.55932047269002,117.9761302853797,102.65975043740224,1.292751277,103.7996668
125.69536512051926,112.5507230785387,99.76950114820133,1.292751277,103.8136668
125.85227390924581,114.42503144494309,99.86022131854631,1.292751277,103.8276668
126.11728677345066,112.05142768045843,96.54329507381465,1.292751277,103.8416668
116.62672154363602,112.33896715901945,103.29260713322577,1.292751277,103.8556668
114.61046699368995,108.71504004045296,104.50901503880766,1.292751277,103.8696668
126.81229538029255,116.34994104017699,105.9236105785566,1.292751277,103.8836668
134.18977645728242,118.91911147807102,101.79541744436244,1.292751277,103.8976668
130.5052002762752,130.96357256820679,122.44238437361942,1.296792731,103.6246667
125.90104627897362,98.01649854989347,65.74832175190137,1.296792731,103.6386667
104.9425930613016,92.66268343918071,86.36021233913445,1.296792731,103.6526667
104.48931549794018,113.63209600774073,110.63730389488946,1.296792731,103.6666667
133.14566278245954,123.75315208290588,121.8600760822709,1.296792731,103.6806667
94.11690269610537,108.36838716890777,110.0970470473446,1.296792731,103.6946668
108.80648269008576,85.82926369873748,74.67161505193286,1.296792731,103.7086668
163.75056662569278,149.65245914549428,132.0483019328583,1.296792731,103.7226668
135.75316953747594,100.0524790010681,100.01010494129915,1.296792731,103.7366668
123.50982633547079,117.68715668359037,112.77804720211509,1.296792731,103.7506668
119.65061825507138,103.51847735633729,91.99263921758086,1.296792731,103.7646668
135.58371532680715,114.35734677712502,98.65836198437172,1.296792731,103.7786668
130.6946382584464,117.13686222777359,105.72076597364966,1.296792731,103.7926668
128.89519524685358,115.0346771806349,93.97747997951875,1.296792731,103.8066668
129.28955868524488,110.64707668955869,91.93536548776903,1.296792731,103.8206668
126.77288672130184,109.01363510560279,89.45532613180208,1.296792731,103.8346668
124.50289321649885,109.26841440504101,92.56689720403408,1.296792731,103.8486668
122.5623476106923,112.87667580991004,103.68391474244824,1.296792731,103.8626668
117.68901613923491,101.00441957017,103.9115734129444,1.296792731,103.8766668
128.27952386935723,116.61899160593053,102.69032580364527,1.296792731,103.8906668
126.71860910973312,114.8266669173702,98.08803573827147,1.296792731,103.9046669
143.14490633712597,135.34307959614887,130.28188989437035,1.300834185,103.6176667
142.77580190173646,132.16280005202458,108.73775862544758,1.300834185,103.6316667
117.45022179091387,96.4841865387407,80.08664590982283,1.300834185,103.6456667
131.24018823473722,122.34361802096595,126.40613023530398,1.300834185,103.6596667
124.23861208286449,116.62879728518534,115.84039469274524,1.300834185,103.6736667
119.50275426063905,114.30006438110455,105.68299478198841,1.300834185,103.6876668
97.95001266096895,97.6709078619092,86.8771540514238,1.300834185,103.7016668
93.36850573193989,72.2963789814751,66.47780161298459,1.300834185,103.7156668
135.06184302726888,112.73156159635472,105.67268007580851,1.300834185,103.7296668
122.02650655172356,114.83940850308473,94.83135871966921,1.300834185,103.7436668
131.82752474899797,117.63171610494597,107.06398133541896,1.300834185,103.7576668
133.11068789354297,111.26156429550012,96.44866561610652,1.300834185,103.7716668
125.07096281951267,112.07660523211061,100.11746428707764,1.300834185,103.7856668
109.4142205711256,105.48080998974399,89.74368311798673,1.300834185,103.7996668
117.6243178918676,110.63575756880978,84.6728767353101,1.300834185,103.8136668
129.47259040125888,108.14982821435709,84.77847799293914,1.300834185,103.8276668
115.97705113920925,101.12233252382752,84.59848473687642,1.300834185,103.8416668
122.77765814190599,111.04111335442575,96.52470542527684,1.300834185,103.8556668
113.04886492969813,101.56617139093157,97.32551381824256,1.300834185,103.8696668
104.76341371314331,98.39782859105337,84.83356870712149,1.300834185,103.8836668
129.90977294249348,117.84469170945377,96.7502607586057,1.300834185,103.8976668
129.37348082161327,113.35068694135104,97.36523525889275,1.300834185,103.9116669
142.99711043193133,128.98276155289622,115.47453872433242,1.300834185,103.9256669
150.25956367702068,138.2110828099198,120.7387855513818,1.304875639,103.6246667
121.07885699092779,97.96307309126296,81.7637540677526,1.304875639,103.6386667
121.27698687906592,102.82160445748525,90.68549047188039,1.304875639,103.6526667
114.8155171008668,100.49585017770507,92.28329649060774,1.304875639,103.6666667
133.18914425813057,120.5022021502177,111.6005912685639,1.304875639,103.6806667
99.86073614020253,112.51815748323811,99.81215821942806,1.304875639,103.6946668
118.41226673822085,95.62192620558712,79.35535362780197,1.304875639,103.7086668
123.11553357796967,107.3835249966696,91.78568918448447,1.304875639,103.7226668
130.70208345992685,108.09355466686837,108.31511937928187,1.304875639,103.7366668
116.46344137414525,110.07035028203958,96.23679015418205,1.304875639,103.7506668
117.72803382162971,100.3633301844032,88.17891460253404,1.304875639,103.7646668
134.33215375999384,113.9471769989561,98.98654480465778,1.304875639,103.7786668
120.96132097830471,107.26533528988713,89.37104251756067,1.304875639,103.7926668
120.67213919679847,109.9914020314972,85.70155251650117,1.304875639,103.8066668
119.56625314979807,110.90175339878515,82.9812527904961,1.304875639,103.8206668
121.38795135590544,103.97076462216671,84.9834950287949,1.304875639,103.8346668
119.91258392880135,107.34514760512863,91.03236801007625,1.304875639,103.8486668
125.2654562998412,113.5713298718459,96.71819412963985,1.304875639,103.8626668
116.46457443330193,102.70382304050369,94.54422467250166,1.304875639,103.8766668
107.93695612246954,103.03865454960828,88.29115720663201,1.304875639,103.8906668
129.97975195743678,108.7251662257811,91.2882953952586,1.304875639,103.9046669
141.16583899229806,124.799024057009,109.07487053341093,1.304875639,103.9186669
142.12475800221574,131.99928810864984,116.44293707977594,1.304875639,103.9326669
139.70751625439203,136.2612375222375,101.56738343629263,1.308917092,103.6316667
116.31352477001123,97.94198004443301,84.14610265582759,1.308917092,103.6456667
147.9415955747833,129.70040195870325,108.800297587284,1.308917092,103.6596667
128.53320183078694,105.6369657361977,93.20432043157274,1.308917092,103.6736667
135.25332701903213,110.84790212496627,88.51519054111952,1.308917092,103.6876668
131.15923239826887,121.18489546734828,95.58426140168922,1.308917092,103.7016668
122.97852327706458,112.15068172308123,87.25702947262434,1.308917092,103.7156668
121.59474678720392,108.88667787203752,93.96352740441094,1.308917092,103.7296668
116.24311519734069,111.01516968694455,96.14190863955092,1.308917092,103.7436668
118.73021212342047,104.05200024445932,87.80960870247492,1.308917092,103.7576668
125.83939805722473,112.81939868201776,103.87699780050889,1.308917092,103.7716668
121.93705447708594,107.68167998952181,88.9667130157575,1.308917092,103.7856668
121.484673613557,107.4947897220824,88.24483953764796,1.308917092,103.7996668
125.8661099231458,113.83435290508949,87.67351723017431,1.308917092,103.8136668
126.96906291334639,107.70836459186289,84.43724074712753,1.308917092,103.8276668
117.61123428000764,106.91833549237742,87.02499343650634,1.308917092,103.8416668
125.44090017121445,113.14350886280651,97.05924565966087,1.308917092,103.8556668
126.22536007504667,107.53177558494731,93.18448403088054,1.308917092,103.8696668
107.10084315371168,100.386782181846,84.14422627551217,1.308917092,103.8836668
131.11163246738576,112.05541463008589,94.6852040336286,1.308917092,103.8976668
131.96020870551266,112.08588956640394,93.06411187891281,1.308917092,103.9116669
129.45165431038188,118.23968119613734,99.76579041441126,1.308917092,103.9256669
125.25599099723594,110.38070964593801,100.86250051991175,1.308917092,103.9396669
132.33846699008822,122.59812463221803,113.64313729418178,1.308917092,103.9536669
127.69182496305149,120.9963993294181,108.67136512770657,1.308917092,103.9816669
140.12795168401038,131.89569439818646,120.39845637797448,1.308917092,103.9956669
142.3416482185292,141.6334849995571,115.44437352740407,1.312958546,103.6246667
130.16452428194327,117.75686239611514,114.52731908792853,1.312958546,103.6386667
130.4083091215911,110.4155812197805,94.46769710142961,1.312958546,103.6526667
122.55680631301371,106.82999745425461,92.44792131007856,1.312958546,103.6666667
127.92387670016706,113.1173423991069,98.94775818032483,1.312958546,103.6806667
118.21743933886306,100.82246674780748,72.01667934908608,1.312958546,103.6946668
104.5200435410505,107.4557528205825,70.74663494490585,1.312958546,103.7086668
120.69254646702984,108.93799103833294,92.40033241457131,1.312958546,103.7226668
129.7273237152141,123.92322676330537,102.54051284648273,1.312958546,103.7366668
117.21166868768681,107.96795327541493,92.37893333457073,1.312958546,103.7506668
113.46929122339739,97.75319497783728,83.38180071100585,1.312958546,103.7646668
127.79696420348291,117.44660786752128,100.13984091654733,1.312958546,103.7786668
118.7461027439443,103.89585373917024,88.60007012613492,1.312958546,103.7926668
124.50048726599255,106.41357712764584,88.00941145924534,1.312958546,103.8066668
124.12757004441892,113.61311217200941,87.02657895174599,1.312958546,103.8206668
122.37409242736605,105.50037986981899,84.25589867780937,1.312958546,103.8346668
131.94010117173633,113.11931002144296,93.89280262856097,1.312958546,103.8486668
111.27968140143837,98.12164335657624,83.6818892581324,1.312958546,103.8626668
118.89422917048296,108.50087881429828,95.20113550740238,1.312958546,103.8766668
127.16480150348168,110.92241881612436,93.04551264059636,1.312958546,103.8906668
130.6639262527059,109.81352132393141,90.96541147353823,1.312958546,103.9046669
132.545393804145,112.27008603084627,92.44143415315168,1.312958546,103.9186669
122.93561109902161,110.36452744507633,92.7759195374127,1.312958546,103.9326669
120.85834652650847,106.04948799386007,101.10900006799307,1.312958546,103.9466669
127.27300981759109,116.05248876448579,101.87062549834042,1.312958546,103.9606669
130.18141620650397,121.7868937176497,108.89262950128193,1.312958546,103.9746669
