101,102,94
89,97,60
90,101,67
127,130,123
139,141,135
110,126,122
163,172,151
60,46,40
96,101,96
94,97,64
107,95,80
149,146,144
140,135,132
120,127,131
97,108,115
81,85,87
119,129,134
137,153,167
96,97,81
88,98,100
70,73,70
119,124,127
90,99,63
126,129,129
135,141,152
