117,107,106
91,121,136
123,133,105
107,104,92
102,119,139
77,50,20
115,125,96
103,106,98
117,126,102
151,154,142
112,119,123
68,85,97
112,125,81
102,106,105
114,118,95
118,124,133
73,77,71
176,177,176
138,142,146
118,116,94
